Id,SalePrice
1877,218754.88761840737
1878,219584.43721309752
1879,122564.00159745365
1880,132256.0173575188
1881,262166.17006771645
1882,254813.2334929544
1883,190602.0030951758
1884,205253.18581335086
1885,248257.72761413647
1886,290803.6731715916
1887,228186.7006828594
1888,291511.7212684229
1889,171837.60067277236
1890,125093.84819448211
1891,132041.7135540965
1892,92704.82527311504
1893,127887.33860759504
1894,130378.91769143203
1895,143960.12632670402
1896,129358.6753945618
1897,119104.29547476274
1898,107473.78659006035
1899,156219.96627757515
1900,142600.59361509085
1901,161503.37895676965
1902,131594.288730184
1903,202568.71082965663
1904,118130.58310193988
1905,179521.06575433386
1906,170806.29604577244
1907,198033.79363763775
1908,105846.41229492574
1909,129051.03101192528
1910,117522.0245657198
1911,188079.47711020306
1912,320883.6111201732
1913,153267.9388067238
1914,76605.96527709528
1915,248473.28784791555
1916,75959.6224064893
1917,266389.0756547236
1918,139847.249027039
1919,180424.7505171765
1920,184794.60824801057
1921,341378.4207176262
1922,297638.4389491187
1923,234757.76656988464
1924,252528.0341047481
1925,208657.72376884098
1926,357631.3284800987
1927,132501.0177896179
1928,164958.6222436451
1929,123823.24571822444
1930,119929.02492837461
1931,147712.49229211043
1932,142124.48426690346
1933,171291.6444793281
1934,187270.40035778837
1935,173175.22369604654
1936,191174.2075035164
1937,194776.61558795496
1938,180555.11650337625
1939,235508.2595334116
1940,183153.93651057582
1941,176421.4173047534
1942,189924.96681714724
1943,209731.1601900763
1944,307870.7721693551
1945,339965.2547984008
1946,132782.2016082192
1947,273700.41715110856
1948,184207.6439762908
1949,244963.6266813199
1950,195033.330986665
1951,251178.20320245862
1952,222279.20408168022
1953,177066.737394408
1954,196496.10464938963
1955,135058.33031124077
1956,353189.9293908938
1957,158166.61426220008
1958,312078.0298807352
1959,138542.69573701182
1960,117557.03131112416
1961,116085.9925213587
1962,97503.6643636849
1963,107501.8261060195
1964,106748.82240061903
1965,137181.00880197424
1966,139286.80521247973
1967,288759.9536860947
1968,375122.4108860466
1969,363114.343345558
1970,393969.4309762575
1971,456421.87917201605
1972,356722.3532834596
1973,271900.91999808326
1974,301970.865123406
1975,390579.3860112134
1976,277470.8391440628
1977,341024.5727748754
1978,332573.17825526284
1979,326666.14757805684
1980,211700.2720754754
1981,328211.4494770787
1982,224970.68195262516
1983,209519.6110777641
1984,166258.18757552648
1985,235212.29410008373
1986,227386.42199930624
1987,183380.1282085632
1988,179004.8435670681
1989,199329.8772770084
1990,210447.71364120615
1991,232127.8597705188
1992,223542.72334460844
1993,169082.86113393778
1994,231065.99461795323
1995,189357.84775519304
1996,249782.846332508
1997,298393.2177415624
1998,321668.42896924587
1999,265816.0630535953
2000,308440.6281042759
2001,270218.2787357997
2002,238056.8578841003
2003,266577.28765660303
2004,294563.64384661044
2005,227633.22267482936
2006,214242.33744576003
2007,250945.82110094116
2008,199580.34957046874
2009,197338.64120181496
2010,201113.92734337642
2011,130995.06345009891
2012,174746.3812768691
2013,178102.91405291224
2014,187333.13721628618
2015,204157.81819043402
2016,193859.4740075775
2017,197788.81132255396
2018,119976.31140817695
2019,128957.36576452997
2020,107177.53845440745
2021,104202.50418094968
2022,197606.2943727701
2023,134415.3616055824
2024,273387.6738980578
2025,360002.61850453477
2026,166900.23494656297
2027,147977.20794007456
2028,146506.77777312935
2029,149605.48626383545
2030,261742.44197343485
2031,231327.30344232498
2032,233175.48817479314
2033,240227.69038048977
2034,159092.92308191548
2035,207846.23480484667
2036,189442.7542637921
2037,201885.94636032748
2038,269924.08130403695
2039,226555.39559199006
2040,290843.9753254732
2041,291821.50205642794
2042,196004.7579786298
2043,173891.3783013589
2044,184764.2701835051
2045,211748.62428190134
2046,139931.12562402236
2047,136797.77526464287
2048,140667.64201719308
2049,139634.78143682567
2050,175957.50283875698
2051,97205.45645503115
2052,122481.97580222855
2053,146313.2712741396
2054,89932.36139060046
2055,148228.03594423307
2056,143405.03231804233
2057,109134.14477972654
2058,214362.07351550934
2059,124560.93151237778
2060,172259.60791677542
2061,170779.29560009256
2062,121186.03808827251
2063,111145.1742381471
2064,133794.1550751876
2065,124247.87511554822
2066,163665.38708691997
2067,126718.04054378286
2068,140405.54388263618
2069,98979.66027951133
2070,121517.87882708033
2071,98785.5214228589
2072,137722.2769464662
2073,129880.19619859169
2074,191134.06583591702
2075,147645.78778597148
2076,118467.0707203865
2077,145565.81488848742
2078,112393.8645622859
2079,134155.83120640548
2080,112923.2054685264
2081,120839.1766210611
2082,124054.14049140994
2083,133651.880526412
2084,103485.18541224147
2085,109253.92500326777
2086,118050.80959399723
2087,121525.16629978498
2088,100638.3113385649
2089,74601.91525118634
2090,136043.84634019222
2091,100720.8918563995
2092,121550.95690023804
2093,119143.61881178005
2094,101933.9006005923
2095,151777.9445557101
2096,91230.61480337917
2097,105966.73986171272
2098,143434.94552987866
2099,56553.70382611088
2100,78614.56204940281
2101,113164.83685361047
2102,129816.82644220306
2103,103297.32816900114
2104,140006.6355170787
2105,119454.80292573116
2106,71225.75361430108
2107,194199.30934581117
2108,114599.43745897306
2109,104996.94782235175
2110,126081.15112062768
2111,135233.79417942042
2112,134352.76708007726
2113,109330.02861891461
2114,117163.64248102336
2115,156605.7907314925
2116,111259.18820261686
2117,138464.06070291062
2118,111822.39779539147
2119,108076.59801746017
2120,113815.44956383866
2121,104697.69796702397
2122,112868.96253155055
2123,85532.22910547715
2124,155069.77286370908
2125,131610.36583432034
2126,133159.4170730348
2127,176126.00508024558
2128,132312.90432450714
2129,96042.32657063245
2130,145010.3547257409
2131,159177.5621324671
2132,119763.58065500626
2133,122180.9437887529
2134,129231.10512717027
2135,100435.80995468555
2136,76598.28231808418
2137,115662.8953606334
2138,131260.36212684488
2139,150662.73257689644
2140,133207.90749517383
2141,150348.30014706234
2142,117094.85666568758
2143,145127.28958613196
2144,117318.24054628795
2145,130107.69259593285
2146,178789.37337058017
2147,154773.6492059693
2148,145594.78724211242
2149,152342.0601559651
2150,233213.54179063663
2151,108822.89807563343
2152,183624.193698462
2153,168074.10696754287
2154,117763.5489335997
2155,151741.0301285737
2156,263614.0063905518
2157,241953.63310523023
2158,238334.21977028553
2159,217938.1684054026
2160,187166.09647243802
2161,252736.44144031586
2162,395075.9074156815
2163,346098.19420082535
2164,256821.13855943797
2165,196027.20706800686
2166,155551.07024284327
2167,220933.480989195
2168,191004.92017667624
2169,197919.74531716795
2170,221880.78745578526
2171,153571.8374336773
2172,140156.8506246739
2173,159463.68644938362
2174,231072.42267222572
2175,306886.18459336134
2176,307941.48894094105
2177,232683.5952080645
2178,228383.67499667822
2179,137232.66800061316
2180,209384.69574430175
2181,198807.00736712225
2182,236686.84862709785
2183,200929.43772840165
2184,129548.26248878863
2185,120018.22258261261
2186,156992.56093057047
2187,158359.3978156525
2188,165202.08483554123
2189,250437.10879115554
2190,75637.40087173207
2191,77553.14302685353
2192,98616.95250888036
2193,104441.50889821115
2194,98585.18304621536
2195,99302.45529027162
2196,98330.03369923923
2197,135109.80484698276
2198,165091.25227109826
2199,183958.06649714374
2200,137655.83409122212
2201,127013.84826204296
2202,212052.9303851195
2203,120407.87095497412
2204,164633.662689846
2205,102889.04709361277
2206,129488.72385298333
2207,201332.88394375882
2208,251144.78039920234
2209,219392.49807422227
2210,118138.39072448952
2211,122895.10301077443
2212,120025.4687530895
2213,108466.11177349564
2214,138460.0037108603
2215,99844.78052400817
2216,138993.52635992906
2217,73001.42268313048
2218,84274.05589495577
2219,87269.43431339858
2220,90225.25272394963
2221,250080.7716914368
2222,230483.96003510177
2223,294364.09696905926
2224,217256.30853622677
2225,126704.64638144818
2226,186711.84237038044
2227,197446.42478132015
2228,267768.370680286
2229,266527.0542232254
2230,140677.8452107222
2231,212644.41731331428
2232,183411.61076620815
2233,179668.81741351998
2234,257596.59676350947
2235,218883.35650275266
2236,277035.21100044774
2237,322279.42318640335
2238,196766.88754492012
2239,103529.46293106639
2240,157120.1601488974
2241,148774.90610976936
2242,126710.15280540996
2243,136691.08737170268
2244,103748.64511782146
2245,100646.54422927032
2246,136458.3995004326
2247,116657.76725245618
2248,114079.44210527315
2249,115818.38799702331
2250,126594.64853350351
2251,115407.54566870071
2252,185561.1041754166
2253,146655.13650540198
2254,174813.84855024825
2255,198974.60566270477
2256,182713.7306110936
2257,204535.04006939952
2258,164958.17122942384
2259,175019.12380692613
2260,174913.15704267673
2261,179490.60498175336
2262,198785.9922880338
2263,339969.8571661027
2264,480022.1785337535
2265,192899.57475980237
2266,270117.9369656749
2267,342723.5119487292
2268,391706.1140115928
2269,174406.05527729064
2270,204312.5542673504
2271,221215.29274970354
2272,202027.13721563562
2273,167812.35124842022
2274,182368.34037365217
2275,167579.68687214248
2276,175656.0347991841
2277,182798.35456674805
2278,152737.80551268856
2279,115082.01877107758
2280,117452.614239197
2281,162862.6894220086
2282,189690.2517653421
2283,106126.60847208228
2284,104557.58537649362
2285,139874.1159680822
2286,124125.90723562118
2287,345648.7846757937
2288,266587.3848495649
2289,366123.6386802626
2290,416505.6878438484
2291,313272.99093933473
2292,445461.1601701916
2293,439659.13942524244
2294,356539.90414937044
2295,464602.8139623074
2296,296861.13972763694
2297,311131.60072064394
2298,313952.98688627
2299,335659.1980448315
2300,319738.9925769539
2301,291079.0000254737
2302,247297.47363493894
2303,249430.11725703152
2304,258417.40511040206
2305,196752.48441847664
2306,189841.08098838865
2307,199269.901293732
2308,228151.65214570428
2309,270683.30401530926
2310,216726.73743044346
2311,200952.5470939979
2312,170614.49858664596
2313,170823.4378034352
2314,169685.8448005744
2315,182539.66583861786
2316,201284.10122272608
2317,194840.68428929965
2318,181390.7410197378
2319,182800.45362908763
2320,190334.33988210867
2321,254634.9403594582
2322,187517.85134247455
2323,196733.8669453652
2324,186899.55920429967
2325,230368.95597802376
2326,175832.13138932464
2327,203111.55144962715
2328,226882.64367077648
2329,198809.22232644176
2330,183725.44490978448
2331,363231.5129938221
2332,368972.0451036602
2333,318690.6940881049
2334,246201.73239002403
2335,279422.43310279737
2336,290131.22433151334
2337,197987.5867742836
2338,270060.119660276
2339,229446.74306365664
2340,407429.78718058445
2341,227903.5259868934
2342,242491.58751410322
2343,234350.09243044784
2344,217934.2254132559
2345,240881.36480757158
2346,209188.3866478079
2347,189564.39540113352
2348,236642.57235603465
2349,159304.85878250486
2350,297828.2306794151
2351,236973.7016908113
2352,259768.93306659593
2353,241107.2892495341
2354,123093.16085593606
2355,131104.93609887475
2356,150939.34245477887
2357,194306.66191584757
2358,200223.89059527614
2359,132516.84952189293
2360,112605.21909965946
2361,143893.81810125135
2362,281581.6284404503
2363,128365.6852432307
2364,160325.49856447702
2365,219066.75321478592
2366,187153.3002492149
2367,209521.95251448388
2368,199357.6688542258
2369,207553.5456951514
2370,153964.45372989116
2371,152107.94690373333
2372,192815.49742522725
2373,283150.76849763776
2374,297865.37855580373
2375,232507.04744242894
2376,288221.5535308802
2377,330044.2687060798
2378,142775.10059978088
2379,197131.28679344337
2380,149388.34238492788
2381,176814.12898576324
2382,227833.0179748205
2383,216988.6456924759
2384,257848.05811383933
2385,167629.29168923586
2386,133904.02330139093
2387,130521.39028538963
2388,105620.36743215723
2389,125112.19009837184
2390,147353.6304834014
2391,132138.8158883736
2392,111988.64518474374
2393,177762.09102795832
2394,134835.24288046485
2395,199630.2166676479
2396,143074.70184586747
2397,211414.90563074002
2398,131945.16840374938
2399,60620.939969274135
2400,59416.830242592834
2401,117097.33124142182
2402,131007.76909623352
2403,134782.881017151
2404,149372.47764371458
2405,160206.87701652083
2406,140326.89852979596
2407,122547.698256185
2408,142626.55389284424
2409,118053.4863566114
2410,175110.4113178269
2411,112636.07940801152
2412,161444.9572894371
2413,127700.64170955539
2414,150810.27409502972
2415,127936.9217580916
2416,131078.47346153395
2417,131233.93222622055
2418,129147.33394288423
2419,120770.99612505465
2420,116217.3445383802
2421,390533.0035402976
2422,104968.53082610772
2423,111027.38376705445
2424,162421.71742739304
2425,216558.1863020822
2426,142169.06862312963
2427,129428.73390275997
2428,171501.15623965533
2429,117341.97580866017
2430,132692.5330705242
2431,112547.20145563797
2432,137969.2263701313
2433,134262.7525404083
2434,129948.63601037755
2435,147321.21639816972
2436,96480.16230175947
2437,100383.26050348705
2438,121888.13882486468
2439,104180.4045165111
2440,126163.11452802444
2441,103591.44377036954
2442,98507.12819069705
2443,125554.33138830433
2444,145225.29143743525
2445,95921.34012051724
2446,145349.21033306676
2447,198264.9353191635
2448,134416.6319183322
2449,113932.48035231777
2450,165346.267755996
2451,122726.44098859634
2452,207829.440428501
2453,93473.36067728774
2454,118728.47232762711
2455,125556.32873525162
2456,121907.2373601857
2457,131652.8154878702
2458,122798.33396649359
2459,104604.28510101339
2460,135920.36679986288
2461,119996.81187257741
2462,132070.51045689383
2463,118913.05686326633
2464,167281.83031241986
2465,139967.04689942923
2466,112122.21296531857
2467,145199.2582260524
2468,88206.22835538405
2469,83742.68978402027
2470,195302.5101298197
2471,210532.44600173773
2472,162850.47802571201
2473,119902.99885143216
2474,83273.41588948068
2475,217754.65256024813
2476,119487.75253636928
2477,126175.63934571609
2478,164924.25432478962
2479,100728.24389066423
2480,155972.82595918636
2481,118520.70147572651
2482,122543.82832272068
2483,105721.54282787372
2484,115932.8317755504
2485,115579.7181445267
2486,140713.3324334715
2487,167693.1416725924
2488,172665.51480277727
2489,161382.99164296206
2490,142403.06826668844
2491,111784.67544878217
2492,183807.96766706082
2493,157714.98880526994
2494,172129.0920961152
2495,98771.57918526746
2496,257240.00226505892
2497,155959.98061973954
2498,99287.31427289947
2499,104531.05346582207
2500,122579.5097010981
2501,135896.48459383147
2502,164233.82238285572
2503,101335.0420576925
2504,292345.2722895742
2505,233151.35975455376
2506,264451.94056309893
2507,317769.2432330286
2508,267913.74791776505
2509,228947.32120572365
2510,232319.37457331023
2511,180983.2470785526
2512,207342.21433728986
2513,221652.88985761412
2514,268725.2488261715
2515,145208.78776774107
2516,175470.68454863707
2517,144467.5309337257
2518,152971.72762963994
2519,231593.88669963632
2520,217550.51168412957
2521,191646.99673112217
2522,231303.47969666997
2523,120063.34265451157
2524,130421.38892340948
2525,147204.0601857631
2526,131851.60110327168
2527,113780.83763777533
2528,128647.2638824339
2529,122138.22749461954
2530,118954.29786493418
2531,259193.25652196808
2532,234499.90757414568
2533,193685.51272864392
2534,249682.03505188934
2535,300280.98961682955
2536,257631.92813397455
2537,250656.71187402413
2538,186780.81786988553
2539,202991.20432194785
2540,184181.87086856537
2541,185825.68252935924
2542,159689.6980699916
2543,120118.3176203595
2544,120673.84610478517
2545,136801.4846181872
2546,136199.14943187588
2547,140854.83582859967
2548,144397.33847726614
2549,161870.8343619364
2550,776713.2125336197
2551,138083.4357658359
2552,134361.1235357649
2553,75459.70588930424
2554,105699.61988968703
2555,132718.3786869506
2556,100798.31051725037
2557,108664.7243868936
2558,173337.0060126976
2559,129557.29101848535
2560,146646.76606149846
2561,138492.37909645174
2562,130723.68308372676
2563,146321.25405795104
2564,187986.56414855356
2565,123405.87149021731
2566,140650.61471690965
2567,128741.05033504871
2568,181457.51296139043
2569,234807.92003062277
2570,114394.05613495802
2571,173421.08582506148
2572,148197.07396057638
2573,218539.29628188818
2574,390579.33698245895
2575,131740.08745569893
2576,110439.17511286683
2577,152525.4842440686
2578,88499.71857285258
2579,73640.26586988014
2580,113618.75905559483
2581,119651.83811595148
2582,138559.74359723533
2583,257542.6757154699
2584,184261.97568104859
2585,198138.40502824492
2586,230609.7153460493
2587,212968.0353304126
2588,144066.16562607905
2589,153988.13191293762
2590,212858.46510236964
2591,223862.13423026766
2592,216477.76273769763
2593,272902.61816475063
2594,180185.95731544032
2595,204299.55824694235
2596,317029.3006355957
2597,183115.301936879
2598,286154.1477202179
2599,344654.9568910115
2600,232603.5639230915
2601,152290.54799717054
2602,84893.10830812807
2603,96479.29702870444
2604,86845.62168365977
2605,81993.60737893778
2606,152317.25285754286
2607,203958.11221149482
2608,218866.9279662501
2609,174778.4405435628
2610,114150.59763833196
2611,142637.29649182473
2612,165377.94028520328
2613,129545.9257106137
2614,121484.58012319756
2615,154914.80213476694
2616,147700.6802257773
2617,175711.49115326197
2618,216403.10832507745
2619,196714.32507190426
2620,187834.30608847667
2621,177780.4549848702
2622,181935.56489671508
2623,237197.5749388561
2624,320979.54132453323
2625,279822.3448495791
2626,179279.09317166917
2627,153408.65859098066
2628,406055.00437738013
2629,430098.8313069481
2630,342114.28615478857
2631,436713.54580828774
2632,383645.5567809491
2633,289096.9171999997
2634,406977.0835246266
2635,163566.60285555528
2636,173542.69856052817
2637,169346.1783348582
2638,244734.11471942527
2639,193933.78978403797
2640,153126.60885067034
2641,97211.46205340918
2642,190551.90683872483
2643,102731.61798143965
2644,123544.73614477272
2645,108603.80471484315
2646,95678.79724755179
2647,103693.36504214836
2648,134498.1817916544
2649,154681.60610456625
2650,137624.49174660433
2651,138308.58035491128
2652,385179.7091202093
2653,263667.4184030731
2654,248321.31086750023
2655,378130.5569045716
2656,325836.4624357627
2657,333408.64227739075
2658,284932.99390073004
2659,287967.899197489
2660,350287.99586604733
2661,353067.56622466334
2662,348831.7496906074
2663,301493.07296205807
2664,260155.93508386824
2665,324262.20611201174
2666,281287.4741618148
2667,170679.8985284606
2668,179303.18620182222
2669,191465.75392314457
2670,290598.9329615577
2671,191962.22294028
2672,205695.20961812953
2673,210603.30346037296
2674,210016.72709685238
2675,169964.98388973493
2676,201666.1739691024
2677,203991.51018870555
2678,257369.51648867686
2679,275579.5033203342
2680,284269.7755763447
2681,360780.87318248855
2682,325767.38675210596
2683,441357.4485366848
2684,302983.6280605825
2685,315698.9997535271
2686,247850.16194438603
2687,293602.2837175293
2688,214197.1562220876
2689,206266.8641198104
2690,384250.91217385797
2691,175053.43644343127
2692,126573.84835783478
2693,212761.66372078055
2694,125861.41498784079
2695,193473.5409510816
2696,186668.26836563178
2697,185083.97548319068
2698,199268.20994480175
2699,182492.69786496917
2700,163281.26311286623
2701,154378.34410933245
2702,110721.96124429484
2703,123727.06957166782
2704,150052.11956564378
2705,109135.59167495719
2706,111720.84327736923
2707,127668.88171694067
2708,128935.59442098795
2709,104544.00695539334
2710,123866.70060288586
2711,384152.94358238194
2712,364094.65151569224
2713,159988.0142984186
2714,138789.8817656297
2715,160238.59810707293
2716,144007.55504120278
2717,194120.19886158605
2718,213300.99654928496
2719,152115.22956057437
2720,171407.23129539628
2721,121970.47669020994
2722,142567.90526057204
2723,154425.44259468088
2724,115719.71827482879
2725,124728.70346691822
2726,148526.52715340324
2727,187258.55375238773
2728,178702.93979953552
2729,153857.85184002007
2730,147855.40564955623
2731,135824.13665620115
2732,127039.9314691321
2733,169007.07593717077
2734,146926.23345789575
